date,ticker,ret_1d,ret_1w,ret_1m,volume_rel_1d,volume_rel_1w,volatility_ratio,y
2004-11-01,GOOG,-0.013761009130718427,0.10560791389458513,0.43792405804153955,1.0131696496068967,1.6743563773787946,1.0327778032861932,-0.1197777169177926
2004-11-02,GOOG,0.028273210127174986,0.04605134176431447,0.4514290695023859,0.7285590324646464,1.3149872905481568,0.6650158937572226,-0.13429472455216662
2004-11-03,GOOG,-0.005917297952726552,0.07189226170058016,0.408325856003908,0.7778151009962305,1.1261918706493768,0.5093222638710122,-0.12422390480581391
2004-11-04,GOOG,-0.01642142777187605,0.03064992977335601,0.3982344534511608,0.9452056094546425,1.103769262080911,0.5690720641861169,-0.009095852210991517
2004-11-05,GOOG,-0.03636449944431652,-0.044490396848655744,0.3302126354392769,0.9865264544804118,1.0677450553177112,0.5039365077591738,0.0746972783390023
2004-11-08,GOOG,-0.08310772832918778,-0.1116764001953432,0.22957958922590893,1.383011215532981,0.9962631066985322,0.7972180685830648,0.0713996984276366
2004-11-09,GOOG,0.01889558360201926,-0.1197777169177926,0.27569092853781574,0.7918408937846225,0.9620241447830005,0.7497291499049014,0.02276215594884068
2004-11-10,GOOG,-0.022312140996562202,-0.13429472455216662,0.22780204828947892,0.7859503269768124,0.9414412984420828,0.7153248089422584,0.027642121395505592
2004-11-11,GOOG,-0.004979378395244538,-0.12422390480581391,0.19134135956791432,0.7926401526640342,0.8957934823596356,0.7386577598857187,-0.08458087820839111
2004-11-12,GOOG,0.0903134028174637,-0.009095852210991517,0.2888734431644451,1.1064537652418451,0.8749950335051275,1.1533002596697997,-0.06923072370258121
2004-11-15,GOOG,-0.0055732120070783875,0.0746972783390023,0.2629241378758018,1.2955040568818053,0.8086161847241905,0.8093193124670033,-0.10693984140335511
2004-11-16,GOOG,0.015769224509105007,0.0713996984276366,0.23940720233252333,0.9107180300360448,0.8052141943261927,0.8120526468251831,-0.029094631886400157
2004-11-17,GOOG,-0.0666955161674434,0.02276215594884068,0.16628350946082548,1.3908863014276667,0.8939904762183851,0.9845630702865894,0.013101546435437372
2004-11-18,GOOG,-0.00023177776893323898,0.027642121395505592,0.22784541316001672,1.0965260252201383,0.9636633550725593,1.010773975297314,0.07072933154195482
2004-11-19,GOOG,-0.028753573929605314,-0.08458087820839111,0.12156922181278373,0.986012866568826,0.9770174536532892,0.5819310099924399,0.06877224832712803
2004-11-22,GOOG,0.011101778144462893,-0.06923072370258121,-0.017572463080993694,0.5742776431559292,0.9630451371718103,0.8015697809745499,0.10224106459510351
2004-11-23,GOOG,-0.025383574814277665,-0.10693984140335511,-0.11899658007608449,0.8050389625153864,1.0355331180036635,0.7952873501024732,0.07425995191544765
2004-11-24,GOOG,0.014657662997134224,-0.029094631886400157,-0.07854792588198867,0.9085566063336322,0.9526587321017538,0.5386086819784742,0.02655073173314304
2004-11-26,GOOG,0.04321879895177605,0.013101546435437372,-0.06027855034498919,1.1671763821267116,0.9068035479826725,0.7794665591248522,0.005630228645808089
2004-11-29,GOOG,0.026493385789278845,0.07072933154195482,-0.07196066889938302,0.5857781048973117,0.7890709370656214,0.6664565325813004,-0.02629117418569582
2004-11-30,GOOG,0.00925368240243385,0.06877224832712803,-0.050304113912555626,0.9322451624790823,0.8478762595014977,0.6680887089102976,-0.057973653979744966
2004-12-01,GOOG,0.005136733059872833,0.10224106459510351,-0.07167257598369692,0.7327610826229979,0.7919683218732584,0.4109607884522281,-0.055456962786660235
2004-12-02,GOOG,-0.011100087563563954,0.07425995191544765,-0.07651254122878004,0.8193170497157023,0.7330153844367168,0.5566591509735844,-0.033277685030606574
2004-12-03,GOOG,-0.0031118450313359913,0.02655073173314304,-0.06401609906399908,0.8032623685362681,0.6131019053556435,0.3799052002494455,-0.048503499951377704
2004-12-06,GOOG,0.005574051378716138,0.005630228645808089,-0.023280978392013596,0.7649996867775674,0.6244666667426276,0.22479300877742264,-0.03312736299408059
2004-12-07,GOOG,-0.022782738577602046,-0.02629117418569582,0.04098018596627284,0.9211092186666655,0.5849615555869931,0.3797463224786632,0.04234987224662046
2004-12-08,GOOG,-0.027568346108731823,-0.057973653979744966,-0.006490851271939269,1.0373017387902042,0.5814989808153038,0.42834860544127024,0.057653790498797486
2004-12-09,GOOG,-0.008458170263707987,-0.055456962786660235,0.0075873093010387915,1.1497768079767365,0.5848832172578491,0.43598678024400683,0.017528594504832906
2004-12-10,GOOG,0.02029657407680885,-0.033277685030606574,0.03318248631381571,1.1193364124251441,0.6179649572936059,0.6243277984169682,0.04911150632092909
2004-12-13,GOOG,-0.010263675917262405,-0.048503499951377704,-0.06212449239964468,0.6613783358902123,0.6197910066040574,0.7725080996974304,0.08547968851884402
2004-12-14,GOOG,-0.0069909553730418406,-0.03312736299408059,-0.063461611225339,0.7721496676826716,0.6280993568296239,0.710969694876864,0.028317181976806438
2004-12-15,GOOG,0.048342844142281294,0.04234987224662046,-0.033428760739485086,1.5652738563711415,0.7159261741632739,0.964050655198561,0.03626678399085481
2004-12-16,GOOG,0.006099777609583468,0.057653790498797486,0.04196125242048354,1.4575899887470254,0.8352129545612778,1.1065822143874011,0.06477022777257768
2004-12-17,GOOG,-0.018411366436972165,0.017528594504832906,0.02301443399214076,1.064468062849856,0.9003918585373439,1.198599585778325,0.0656931834956993
2004-12-20,GOOG,0.020456595938983524,0.04911150632092909,0.07484753496781704,0.8521817393215512,1.0218122743343567,1.220213189251334,0.04183345299739227
2004-12-21,GOOG,0.027432395854719127,0.08547968851884402,0.09220773012302996,1.0169503796621935,1.1329648391606557,1.1383749888470802,0.04979590836897119
2004-12-22,GOOG,-0.006863996962549801,0.028317181976806438,0.11296176788144119,0.6447167890959015,1.0443199078596284,0.9051054823730319,0.06065478254881018
2004-12-23,GOOG,0.01387762374363688,0.03626678399085481,0.11210615529578849,0.5547068449419532,0.9067462438252806,0.922785413970812,0.026024751861016826
2004-12-27,GOOG,0.008588105963166948,0.06477022777257768,0.0751886775111772,0.5972847372671212,0.8423405682086312,0.6881375214417945,0.056276457050333795
2004-12-28,GOOG,0.021341140069588205,0.0656931834956993,0.06979201705699678,1.0532845593175069,0.8087657577207168,0.7062929253936532,0.009026668368430801
2004-12-29,GOOG,0.004429283467426215,0.04183345299739227,0.06467823490513602,0.8901227246267869,0.6809726342400609,0.5683181573911289,0.003162266281528048
2004-12-30,GOOG,0.0007262767797098224,0.04979590836897119,0.06000651547329783,0.6548049835283783,0.620768842492023,0.43580875648741996,-0.045799554523207386
2004-12-31,GOOG,0.024364966533047427,0.06065478254881018,0.09802167549227225,1.3151704705196319,0.6916863685610349,0.5538661040382078,0.005498110557669245
2005-01-03,GOOG,-0.02434196481529627,0.026024751861016826,0.07463777672700056,1.4468431138706561,0.8078446976540647,0.9802319074003663,-0.037738556178398275
2005-01-04,GOOG,0.05145475186215376,0.056276457050333795,0.12366960476054811,2.1859556460307092,1.026710380031552,1.2553418171909736,-0.004935701966556905
2005-01-05,GOOG,-0.040501256329210866,0.009026668368430801,0.10329567091300906,1.5000654297113656,1.2334307593002418,1.5334036779558253,0.009663554428579912
2005-01-06,GOOG,-0.005089883932330452,0.003162266281528048,0.12879914964980732,0.8010776215917766,1.3703727645847412,1.6144182127033277,0.03595858809568431
2005-01-07,GOOG,-0.025631704609649142,-0.045799554523207386,0.10924831439020366,0.9292067061791762,1.4621425561933141,1.5086151456115984,0.031570886792035235
2005-01-10,GOOG,0.028109256895633372,0.005498110557669245,0.1177421243939154,0.834639045023583,1.4946786637175415,1.569022689662085,0.04531936800623004
2005-01-11,GOOG,0.00624193821588559,-0.037738556178398275,0.13638246299390477,0.7603147104168508,1.2541595394095724,1.124747793832284,0.019427577656740302
2005-01-12,GOOG,-0.0077925807326096885,-0.004935701966556905,0.13546509672676654,0.8132191504941539,1.0677765812686675,0.8293147353179788,-0.007472646437819641
2005-01-13,GOOG,0.009507110355669868,0.009663554428579912,0.09340192963704586,0.9570028618911876,1.0860312901067677,0.921730238823205,-0.03609278139448224
2005-01-14,GOOG,-0.00025587815828376215,0.03595858809568431,0.08649477546074147,0.8739065630707125,1.0262477706754114,0.6162779708257293,-0.09626455840479409
2005-01-18,GOOG,0.023754800666773157,0.031570886792035235,0.13316740256027093,1.230703827198428,1.0185375769181368,0.5474966703823047,-0.13133878095181317
2005-01-19,GOOG,0.0196528424606901,0.04531936800623004,0.13227487342682132,1.4701956315160736,1.1227889015923036,0.6143877808997058,-0.04085164141186404
2005-01-20,GOOG,-0.03236882725512369,0.019427577656740302,0.06637134283867274,1.1464566643959042,1.219658243919292,0.9919734911710568,-0.030115430812981292
2005-01-21,GOOG,-0.017131336640280437,-0.007472646437819641,0.05534687411934702,0.9015736670686832,1.213848910301011,1.0416696309383737,0.010941174114779795
2005-01-24,GOOG,-0.029084113054328342,-0.03609278139448224,0.01062793213396307,0.8846067115433361,1.232336148248425,1.1268451538140407,0.08244808011706595
2005-01-25,GOOG,-0.040152953513214906,-0.09626455840479409,-0.03821170404397234,1.2362862132216434,1.258427115759624,0.9260019131830838,0.08344605355769996
2005-01-26,GOOG,-0.01992016648763628,-0.13133878095181317,-0.07706712674817118,0.9833282905125902,1.1730156786525767,0.37228016068416747,0.08835352142482944
2005-01-27,GOOG,0.06842786428742009,-0.04085164141186404,-0.01826120078359661,1.1138411358402578,1.1451714780108557,1.453498407446243,0.1211185685758629
2005-01-28,GOOG,-0.006129613219301722,-0.030115430812981292,-0.024987009200308163,0.6266973805836062,1.073982596911906,1.4413412692794958,0.07365769039727987
2005-01-31,GOOG,0.012016149033384771,0.010941174114779795,-0.03674088391933139,1.0934270059196036,1.0987267554461038,1.4020015979015794,0.0020957444381599633
2005-02-01,GOOG,0.02773991136075038,0.08244808011706595,0.014679122066335815,0.9335420268901728,1.0021090352643804,1.1537359385824426,0.03512256692485294
2005-02-02,GOOG,-0.019016572438635082,0.08344605355769996,-0.05332740065443564,1.5810047802674045,1.1448748245133662,1.236919748071183,-0.0698192935257198
2005-02-03,GOOG,0.07326730728056119,0.08835352142482944,0.05892035636110382,2.0481487582687334,1.4096744279957065,1.1657368958225307,-0.10850796114152494
2005-02-04,GOOG,0.023791004892222967,0.1211185685758629,0.08965937548676872,0.7513539648604425,1.4904865003357468,1.0739592743934667,-0.08299099587538428
2005-02-07,GOOG,-0.03082604135602729,0.07365769039727987,0.08385042443417023,0.8321485045595262,1.50672372574786,1.3265343155847331,-0.015507750048106339
2005-02-08,GOOG,-0.040761500825487906,0.0020957444381599633,0.011245689590587693,0.7012740496756239,1.542130210210153,1.4590598232816814,-0.017166835033528782
2005-02-09,GOOG,0.013314435555637605,0.03512256692485294,0.01835335642282665,0.674920132278439,1.3963625195245146,1.4151231534903812,0.03565082594944058
2005-02-10,GOOG,-0.03554170875838214,-0.0698192935257198,-0.010126996690957846,1.2367958197140092,1.0939171711467648,0.9023828928417686,0.05277168242725794
2005-02-11,GOOG,-0.01879116179929996,-0.10850796114152494,-0.037874890053123056,1.2585677181504202,1.1398611862443895,0.6435041067220497,0.05629684586487693
2005-02-14,GOOG,-0.0030856049173209055,-0.08299099587538428,-0.04059813804196122,0.889695648382539,1.088344794810893,0.6696120035693524,-0.008394357381143913
2005-02-15,GOOG,0.02982943901874724,-0.015507750048106339,-0.03490534974752779,1.9414594753603194,1.3249121423768226,0.7604280170756333,-0.006556262550027725
2005-02-16,GOOG,0.011606778877157442,-0.017166835033528782,-0.04252089554576155,1.1346545181595593,1.4545487138109907,0.757598606136445,-0.047981433872324675
2005-02-17,GOOG,0.016288482646230618,0.03565082594944058,0.005625917849412687,0.7316730987052019,1.4223533811982008,0.564914444665983,-0.06078836444053404
2005-02-18,GOOG,-0.0025703127711543816,0.05277168242725794,0.02052408638310399,0.49873716180730043,1.3086603049193677,0.4211843604102535,-0.050315797124883765
2005-02-22,GOOG,0.0002525226507374967,0.05629684586487693,0.05135965489424277,0.42524073478035945,1.2536606818531886,0.40803892785364687,-0.027747215468136077
2005-02-23,GOOG,-0.0332408104183316,-0.008394357381143913,0.05893080740798462,0.9025343013104423,0.9401523519158613,0.6136375036063434,-0.045218022941556746
2005-02-24,GOOG,0.013481948915990083,-0.006556262550027725,0.09502024402738485,1.2081739718606153,0.7994241871541555,0.632504653352453,-0.009953070250832363
2005-02-25,GOOG,-0.026089281609007253,-0.047981433872324675,-0.001849363761537215,1.7493084571073174,0.877730927498837,0.6932553523000943,0.0001613406653817595
2005-02-28,GOOG,-0.015988131714506193,-0.06078836444053404,-0.011750339421181422,0.6799180295081771,0.8638892706637206,0.6777827472247432,0.004361917713044949
2005-03-01,GOOG,0.01140571909710486,-0.050315797124883765,-0.012346433839152793,0.5378949551387191,0.867237359490885,0.7609922805912197,-0.004622202721670909
2005-03-02,GOOG,-0.01026645363064238,-0.027747215468136077,-0.048870384602979655,0.6796159032192469,0.8181439801087385,0.6304578383621172,-0.020682540777354097
2005-03-03,GOOG,-0.004729722255333857,-0.045218022941556746,-0.03501831948312517,0.6050788257096383,0.7446994518781711,0.5118947054047436,-0.03759146607705144
2005-03-04,GOOG,0.00988219275298241,-0.009953070250832363,-0.09200829199198524,0.9058461037463386,0.5633865546734111,0.577639436391236,-0.04357171511814095
2005-03-07,GOOG,-0.005935375543854038,0.0001613406653817595,-0.11837237100427456,0.8730005317972687,0.5315444298728564,0.4946959115799283,-0.07319514276422978
2005-03-08,GOOG,0.015653521403369064,0.004361917713044949,-0.07609134771960147,1.093076868654812,0.5548675719645656,0.5697921564236028,-0.03558306065505934
2005-03-09,GOOG,-0.01911972178233401,-0.004622202721670909,-0.05524666005754708,1.0481687872912533,0.5465598374794175,0.765414797394188,-0.03170653862835271
2005-03-10,GOOG,-0.02078832549227494,-0.020682540777354097,-0.08704202018543084,1.3378838629058558,0.6048444140051376,0.9156036512383272,-0.003833772186656592
2005-03-11,GOOG,-0.0075544641736786655,-0.03759146607705144,-0.06054924335032963,1.19633910738933,0.6673586680426552,0.8817212303372665,0.012598381240539691
2005-03-14,GOOG,-0.012112330348019174,-0.04357171511814095,-0.054154648218117885,0.8529366150855586,0.7141218369960692,0.9019664208590102,0.03365904641972106
2005-03-15,GOOG,-0.015804287906928005,-0.07319514276422978,-0.06622178983613969,1.1249669473635802,0.7573992270592147,0.3242373587740966,-5.600213669687548e-05
2005-03-16,GOOG,0.02068687749857978,-0.03558306065505934,-0.07451163319189913,1.0037097034495,0.8893778690255607,1.0393068597358261,0.01924825389313911
2005-03-17,GOOG,-0.01685233528910024,-0.03170653862835271,-0.10054801377029932,0.7454609146928268,0.8874882698890272,1.0028382609193724,-0.00022294438942960237
2005-03-18,GOOG,0.021013530685034754,-0.003833772186656592,-0.09636617572322526,0.9185813497779144,0.8707441497632197,1.2398841912206102,0.007664774761501514
2005-03-21,GOOG,0.004183265008781412,0.012598381240539691,-0.09024768797920257,0.8052133293562449,0.8665198701852729,1.1639650555802146,-0.007242403521290797
2005-03-22,GOOG,0.004665640494285084,0.03365904641972106,-0.08623385740095213,0.9270564167819436,0.7983630298158106,0.9655735784142788,0.010358282964488374
2005-03-23,GOOG,-0.01260505542162016,-5.600213669687548e-05,-0.06672925434553822,0.7915850265388231,0.7320333392342288,1.030313428454347,0.008548357021450181
2005-03-24,GOOG,0.0021276618660095448,0.01924825389313911,-0.07718491559618434,0.7272372491666715,0.7255942922993543,0.8353810516916237,0.004407191956931067
2005-03-28,GOOG,0.0015086094558656171,-0.00022294438942960237,-0.05103493111457447,0.6442571187094438,0.7121018885856015,0.5372413137311269,0.021331947048176314
2005-03-29,GOOG,0.012105746852113075,0.007664774761501514,-0.02394165077062682,1.4370008815752258,0.7587162495900971,0.6738447834743235,0.05011972341016069
2005-03-30,GOOG,-0.010197169234266501,-0.007242403521290797,-0.04478954506781185,1.101116256391719,0.7397031540554151,0.7683632524795716,0.04860071111708053
2005-03-31,GOOG,0.004900556138351497,0.010358282964488374,-0.030151578764106346,1.0394435482827071,0.7698069919171637,0.6165828090931722,0.07340304390367836
2005-04-01,GOOG,0.0003324800141562001,0.008548357021450181,-0.02521867863755267,1.0602144675438774,0.8218970687112155,0.6203235484951453,0.06670736597248128
2005-04-04,GOOG,-0.0026036499478800934,0.004407191956931067,-0.03727054600744062,0.8986065923296958,0.8938780201715937,0.6513129974237462,0.042851735641930455
2005-04-05,GOOG,0.029160226379026488,0.021331947048176314,-0.003281237017353389,1.1969966886288508,0.8693302750830387,1.0309227986246647,0.02858357335827222
2005-04-06,GOOG,0.017701911585535468,0.05011972341016069,-0.001271034831815121,1.2134372978120609,0.9272485737301269,0.9085781663961365,0.019606912272201793
2005-04-07,GOOG,0.003446953978456735,0.04860071111708053,0.021706277721367906,0.7500221315214629,0.918437441743791,0.9654298626118819,-0.011921820779953629
2005-04-08,GOOG,0.023993134449649345,0.07340304390367836,0.06843110743828662,1.277309640688339,1.0061258744372086,0.9795932805917458,-0.03670920713433068
2005-04-11,GOOG,-0.00882521301091499,0.06670736597248128,0.06706306502343118,0.6937856787993085,1.0172858168583716,1.125698478685257,-0.03239669632101516
2005-04-12,GOOG,0.00614429277382289,0.042851735641930455,0.08678288623775332,0.7908099123753436,0.9610918853864711,0.9580557483461095,-0.013198580591761266
2005-04-13,GOOG,0.003777845934963109,0.02858357335827222,0.10840615453072866,1.1160819108789404,0.946726342843931,0.9412660428660891,0.026797214822891435
2005-04-14,GOOG,-0.005310334643512049,0.019606912272201793,0.08017470512721103,0.9614104249727227,1.0126090914714176,1.0523159235194008,0.06670146399983112
2005-04-15,GOOG,-0.0076712312923942205,-0.011921820779953629,0.09026189412063701,1.006817169928718,0.9139575400651007,0.5975588417852447,0.1665406644412224
2005-04-18,GOOG,-0.03369028230048221,-0.03670920713433068,0.031847895707515894,1.5638372591684877,1.0804137065143626,1.1615505882822985,0.1955394096421501
2005-04-19,GOOG,0.010648652386183288,-0.03239669632101516,0.038491400526576625,0.8583622932517829,1.1180850971485226,1.2262090159466725,0.14289429905979456
2005-04-20,GOOG,0.023693696965494393,-0.013198580591761266,0.05816010642992886,1.0734422986451186,1.142701657615693,1.4789630275954333,0.10943962964998488
2005-04-21,GOOG,0.03500517724592633,0.026797214822891435,0.10918249533648394,1.6041206864341133,1.3081234353723896,1.7180155289904713,0.07457646371895099
2005-04-22,GOOG,0.03089347640286788,0.06670146399983112,0.14102129109327155,1.4852387257657158,1.4923756265383332,1.6631365256143547,0.019415257803338193
2005-04-25,GOOG,0.05675263246979467,0.1665406644412224,0.20396094619896998,2.0399059827444668,1.71636624392736,0.8435426922485822,-0.0055472150075478455
2005-04-26,GOOG,0.035772116703860046,0.1955394096421501,0.2321135232675473,1.0477563547395632,1.8862231613664022,0.5898622004307277,0.03401154825472985
2005-04-27,GOOG,-0.02138425483146056,0.14289429905979456,0.21818776045719956,0.8342309010905602,1.957112744129545,1.3440811831898782,0.03967597481282259
2005-04-28,GOOG,0.0047086257007056265,0.10943962964998488,0.21795509334544283,0.5219365064089881,1.8243180761034186,1.3973049792867307,0.03431301222772487
2005-04-29,GOOG,-0.001501445650161859,0.07457646371895099,0.21572219663529957,0.48635126791838984,1.6414919218095212,1.4357920357283382,0.03645445250340695
2005-05-02,GOOG,0.0025063768242976625,0.019415257803338193,0.22195078667577084,0.7029149243336305,1.1832581970640357,0.9526807364990809,0.016779818596929896
2005-05-03,GOOG,0.01040911266445832,-0.0055472150075478455,0.19968706372256295,0.8854147788273262,0.9929284464444742,0.5761358836150147,0.007117933145226019
2005-05-04,GOOG,0.017544520040594813,0.03401154825472985,0.19950152746852345,1.5970602915475913,0.9628876218296545,0.35176249291700107,0.012210224464577202
2005-05-05,GOOG,0.010212527695001139,0.03967597481282259,0.2075889664457613,1.0510297629494978,0.9658170027519988,0.3540751582913165,0.007665873443638782
2005-05-06,GOOG,-0.0066520026679061095,0.03431301222772487,0.1714493399059145,0.6667980800277199,0.9548594080274302,0.43735938986801176,0.00535041804780767
2005-05-09,GOOG,0.0045819646846261275,0.03645445250340695,0.18729501078819433,0.6273954349177853,0.9077171263259022,0.43539590313306586,0.022254536021706794
2005-05-10,GOOG,-0.008771112129236758,0.016779818596929896,0.1696941696837171,0.5573136844017853,0.8360321541228616,0.5289818890547711,0.02339775336307337
2005-05-11,GOOG,0.007875368062138177,0.007117933145226019,0.17446897893231395,0.829741944227845,0.6462347431923605,0.4100504179200638,0.034026462355697173
2005-05-12,GOOG,0.015320466215582806,0.012210224464577202,0.19882857214358274,1.5250206584233814,0.6230564610906322,0.4845580987627322,0.04573279473713998
2005-05-13,GOOG,-0.011111671101122211,0.007665873443638782,0.19467219003161906,1.1450471552721908,0.6394741296508214,0.5350589095843014,0.05396078406363913
2005-05-16,GOOG,0.0022735956190602646,0.00535041804780767,0.2391352064012111,0.9333519627245168,0.6614007257511462,0.6003418306028293,0.10560489049452926
2005-05-17,GOOG,0.007895564244400965,0.022254536021706794,0.23575970252580025,0.7124959546780182,0.6662177279866595,0.5310427042073268,0.09809978481280024
2005-05-18,GOOG,0.009002504756673302,0.02339775336307337,0.21802511710485062,0.9446371891034597,0.6924626283377395,0.5442496117011387,0.09052534436340753
2005-05-19,GOOG,0.02586528687226064,0.034026462355697173,0.20726902014277315,1.4599440307205347,0.7158342203930292,0.7503973022293625,0.08370261727353734
2005-05-20,GOOG,8.364728545662281e-05,0.04573279473713998,0.17118793799340115,1.1315544910339876,0.7546121553583287,0.5907096842858508,0.10094784247092847
2005-05-23,GOOG,0.010159641163857813,0.05396078406363913,0.11954941092864435,0.9344173726680771,0.8626821720468628,0.7346903131757314,0.08541799322049415
2005-05-24,GOOG,0.05728247367984429,0.10560489049452926,0.14279960959006788,1.8006893510403383,1.1639800264303721,1.4135531946521744,0.1249998309366156
2005-05-25,GOOG,0.0021531587593517365,0.09809978481280024,0.1702859311571785,1.8011582248297873,1.4939859502763455,1.6195386548438024,0.10386855647767934
2005-05-26,GOOG,0.018789103421557263,0.09052534436340753,0.186686890160783,1.0453888132407816,1.5446928587437745,1.5806232745258832,0.08125002690172156
2005-05-27,GOOG,-0.006173243329455125,0.08370261727353734,0.18113459262830345,0.7509251719973967,1.578857867463895,1.646581108728175,0.09375944608244846
2005-05-31,GOOG,0.02623455896835125,0.10094784247092847,0.20909070083711834,0.6465771598831332,1.6277663564398916,1.6014034741510015,0.057164315877127336
2005-06-01,GOOG,0.04236856332190864,0.08541799322049415,0.247334491505125,1.1695146126237823,1.5584910579565359,1.131315814136333,-0.029305526585183594
2005-06-02,GOOG,0.038698585447015876,0.1249998309366156,0.27326573568885015,1.7384266096794532,1.5487697813766912,1.0690773049752134,-0.005522685081407408
2005-06-03,GOOG,-0.00034717692992602966,0.10386855647767934,0.2599563481002871,0.8886341102573242,1.5133853465360938,1.217710848548094,0.007992619810710089
2005-06-06,GOOG,-0.026536990224156565,0.08125002690172156,0.23473435503171203,0.8828841111430875,1.5273235833409986,1.4680060726440967,-0.02815001750409174
2005-06-07,GOOG,0.038107481933883136,0.09375944608244846,0.27594065712858584,0.9650306568817393,1.5860775121615756,1.479504911052415,-0.05038893608336592
2005-06-08,GOOG,0.007492875223098716,0.057164315877127336,0.29687616754782575,1.023721137689506,1.5175693750299262,1.3728790809164777,-0.017026681597765103
